selected_action_id,resolved_action_id,character_id,actor_character_id,time_start,time_end,combat_time_start,combat_time_end,combat_time_cost,effective_combat_time_cost,damage,total_damage_after,scheduled_damage,generated_mechanic_damage,truncated_by_combat_limit
aemeath_heavy_attack,aemeath_heavy_mech_charged_2,aemeath,aemeath,38.51666666666666,39.44999999999999,20.999999999999996,21.93333333333333,0.9333333333333333,0.9333333333333333,102704.73736730602,761686.8656473433,0.0,0.0,False
aemeath_resonance_skill,aemeath_heavenfall_finale,aemeath,aemeath,39.44999999999999,45.11666666666665,21.93333333333333,21.93333333333333,0.0,0.0,264035.2866723377,1025722.152319681,0.0,0.0,False
swap_to_lynae,transition:lynae_intro_time_to_show_some_colors,lynae,lynae,45.11666666666665,46.44999999999999,21.93333333333333,23.266666666666662,1.3333333333333333,1.3333333333333333,9187.379761154943,1034909.532080836,0.0,0.0,False
lynae_tune_break,lynae_tune_break,lynae,lynae,46.44999999999999,48.04999999999999,23.266666666666662,23.266666666666662,0.0,0.0,229584.79678550182,1264494.3288663381,0.0,0.0,False
swap_to_aemeath,swap_to_aemeath,aemeath,lynae,48.04999999999999,48.04999999999999,23.266666666666662,23.266666666666662,0.0,0.0,0.0,1264494.3288663381,0.0,0.0,False
aemeath_echo_sigillum,aemeath_echo_sigillum,aemeath,aemeath,48.04999999999999,48.04999999999999,23.266666666666662,23.266666666666662,0.0,0.0,0.0,1264494.3288663381,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,48.04999999999999,48.54999999999999,23.266666666666662,23.766666666666662,0.5,0.5,14976.401508442272,1279470.7303747805,7209.569002384785,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,48.54999999999999,49.316666666666656,23.766666666666662,24.533333333333328,0.7666666666666667,0.7666666666666667,31413.272657613117,1310884.0030323935,21628.707007154353,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_3,aemeath,aemeath,49.316666666666656,50.283333333333324,24.533333333333328,25.499999999999993,0.9666666666666667,0.9666666666666667,11462.58229545826,1322346.5853278518,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_4,aemeath,aemeath,50.283333333333324,51.29999999999999,25.499999999999993,26.51666666666666,1.0166666666666666,1.0166666666666666,14186.197251914738,1336532.7825797666,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_1,aemeath,aemeath,51.29999999999999,51.79999999999999,26.51666666666666,27.01666666666666,0.5,0.5,7336.0526690932875,1343868.8352488598,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,51.79999999999999,52.566666666666656,27.01666666666666,27.783333333333324,0.7666666666666667,0.7666666666666667,9784.565650458766,1353653.4008993185,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,52.566666666666656,53.749999999999986,27.783333333333324,28.966666666666658,1.1833333333333333,1.1833333333333333,18219.694587126523,1371873.0954864451,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,53.749999999999986,54.249999999999986,28.966666666666658,29.466666666666658,0.5,0.5,7766.832506057486,1379639.9279925027,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_encore,aemeath,aemeath,54.249999999999986,56.66666666666665,29.466666666666658,30.79999999999999,1.3333333333333333,1.3333333333333333,107084.32363571937,1486724.251628222,0.0,54271.06860158311,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,56.66666666666665,57.16666666666665,30.79999999999999,31.29999999999999,0.5,0.5,6263.574601659263,1492987.8262298813,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,57.16666666666665,57.933333333333316,31.29999999999999,32.066666666666656,0.7666666666666667,0.7666666666666667,7890.778750369972,1500878.6049802513,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,57.933333333333316,59.116666666666646,32.066666666666656,33.249999999999986,1.1833333333333333,1.1833333333333333,14693.302086392358,1515571.9070666437,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,59.116666666666646,59.616666666666646,33.249999999999986,33.749999999999986,0.5,0.5,6263.574601659263,1521835.481668303,0.0,0.0,False
aemeath_resonance_liberation,aemeath_liberation_overdrive,aemeath,aemeath,59.616666666666646,63.98333333333331,33.749999999999986,33.749999999999986,0.0,0.0,119481.84372859035,1641317.3253968933,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,63.98333333333331,64.74999999999999,33.749999999999986,34.51666666666665,0.7666666666666667,0.7666666666666667,7890.778750369972,1649208.1041472633,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_3,aemeath,aemeath,64.74999999999999,65.71666666666665,34.51666666666665,35.48333333333332,0.9666666666666667,0.9666666666666667,9244.017980208275,1658452.1221274717,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_4,aemeath,aemeath,65.71666666666665,66.73333333333332,35.48333333333332,36.499999999999986,1.0166666666666666,1.0166666666666666,11440.48165476995,1669892.6037822417,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_encore,aemeath,aemeath,66.73333333333332,69.14999999999999,36.499999999999986,37.83333333333332,1.3333333333333333,1.3333333333333333,91928.66979729687,1761821.2735795386,0.0,49337.33509234829,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,69.14999999999999,69.64999999999999,37.83333333333332,38.33333333333332,0.5,0.5,6263.574601659263,1768084.848181198,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,69.64999999999999,70.58333333333333,38.33333333333332,39.26666666666665,0.9333333333333333,0.9333333333333333,11047.090250517958,1779131.9384317158,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,70.58333333333333,71.76666666666667,39.26666666666665,40.44999999999998,1.1833333333333333,1.1833333333333333,14693.302086392358,1793825.2405181082,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_2,aemeath,aemeath,71.76666666666667,72.45,40.44999999999998,41.13333333333331,0.6833333333333333,0.6833333333333333,5904.271162347281,1799729.5116804554,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_3,aemeath,aemeath,72.45,73.18333333333334,41.13333333333331,41.866666666666646,0.7333333333333333,0.7333333333333333,7917.979538909435,1807647.4912193648,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_4,aemeath,aemeath,73.18333333333334,74.16666666666667,41.866666666666646,42.84999999999998,0.9833333333333333,0.9833333333333333,11440.48165476995,1819087.9728741348,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_overturn,aemeath,aemeath,74.16666666666667,77.25,42.84999999999998,44.24999999999998,1.4,1.4,91934.61996978988,1911022.5928439246,0.0,49337.33509234829,False
aemeath_echo_sigillum,aemeath_echo_sigillum,aemeath,aemeath,77.25,77.25,44.24999999999998,44.24999999999998,0.0,0.0,0.0,1911022.5928439246,0.0,0.0,False
swap_to_mornye,transition:mornye_intro_convergence,mornye,mornye,77.25,79.08333333333333,44.24999999999998,46.083333333333314,1.8333333333333333,1.8333333333333333,26660.317985062196,1937682.910828987,23256.67420124124,0.0,False
mornye_basic_attack,mornye_wfo_basic_stage_1,mornye,mornye,79.08333333333333,79.43333333333332,46.083333333333314,46.433333333333316,0.35,0.35,1849.1569186956458,1939532.0677476826,724.9081504258571,0.0,False
swap_to_aemeath,swap_to_aemeath,aemeath,mornye,79.43333333333332,79.43333333333332,46.433333333333316,46.433333333333316,0.0,0.0,0.0,1939532.0677476826,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_2,aemeath,aemeath,79.43333333333332,80.36666666666666,46.433333333333316,47.366666666666646,0.9333333333333333,0.9333333333333333,92157.49442371151,2031689.562171394,1449.8163008517142,0.0,False
aemeath_resonance_liberation,aemeath_heavenfall_finale,aemeath,aemeath,80.36666666666666,86.03333333333333,47.366666666666646,47.366666666666646,0.0,0.0,233193.01923628134,2264882.5814076755,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,86.03333333333333,86.53333333333333,47.366666666666646,47.866666666666646,0.5,0.5,7584.487961959399,2272467.069369635,724.9081504258571,0.0,False
swap_to_lynae,swap_to_lynae,lynae,aemeath,86.53333333333333,86.53333333333333,47.866666666666646,47.866666666666646,0.0,0.0,0.0,2272467.069369635,0.0,0.0,False
lynae_resonance_skill,lynae_resonance_skill_palette,lynae,lynae,86.53333333333333,87.81666666666666,47.866666666666646,49.14999999999998,1.2833333333333334,1.2833333333333334,12443.771858114707,2284910.84122775,724.9081504258571,0.0,False
lynae_spark_collision,lynae_spark_collision_lv3,lynae,lynae,87.81666666666666,89.36666666666666,49.14999999999998,50.699999999999974,1.55,1.55,24525.29085110147,2309436.132078851,0.0,0.0,False
lynae_polychrome_leap,lynae_polychrome_leap_stage_1,lynae,lynae,89.36666666666666,90.11666666666666,50.699999999999974,51.449999999999974,0.75,0.75,4476.320275580836,2313912.452354432,0.0,0.0,False
lynae_tune_break,lynae_tune_break,lynae,lynae,90.11666666666666,91.71666666666665,51.449999999999974,51.449999999999974,0.0,0.0,205040.20575647807,2518952.6581109106,0.0,0.0,False
lynae_polychrome_leap,lynae_polychrome_leap_stage_2,lynae,lynae,91.71666666666665,92.31666666666665,51.449999999999974,52.049999999999976,0.6,0.6,4476.320275580836,2523428.9783864915,0.0,0.0,False
lynae_polychrome_leap,lynae_polychrome_leap_stage_3,lynae,lynae,92.31666666666665,92.93333333333331,52.049999999999976,52.66666666666664,0.6166666666666667,0.6166666666666667,2571.049333389946,2526000.0277198814,0.0,0.0,False
lynae_visual_impact,lynae_visual_impact,lynae,lynae,92.93333333333331,94.09999999999998,52.66666666666664,53.83333333333331,1.1666666666666667,1.1666666666666667,53712.31169334038,2579712.339413222,0.0,0.0,False
swap_to_aemeath,transition:aemeath_qte_intro_mech,aemeath,aemeath,94.09999999999998,95.36666666666665,53.83333333333331,55.09999999999997,1.2666666666666666,1.2666666666666666,12358.570594773679,2592070.9100079956,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,95.36666666666665,96.29999999999998,55.09999999999997,56.0333333333333,0.9333333333333333,0.9333333333333333,18409.22096020332,2610480.1309681986,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,96.29999999999998,97.23333333333332,56.0333333333333,56.96666666666663,0.9333333333333333,0.9333333333333333,18409.22096020332,2628889.3519284017,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,97.23333333333332,98.41666666666666,56.96666666666663,58.14999999999996,1.1833333333333333,1.1833333333333333,20112.99384212706,2649002.345770529,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,98.41666666666666,98.91666666666666,58.14999999999996,58.64999999999996,0.5,0.5,8573.922774618992,2657576.268545148,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,98.91666666666666,99.85,58.64999999999996,59.58333333333329,0.9333333333333333,0.9333333333333333,18409.22096020332,2675985.489505351,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,99.85,100.78333333333333,59.58333333333329,60.51666666666662,0.9333333333333333,0.9333333333333333,18409.22096020332,2694394.710465554,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,100.78333333333333,101.71666666666667,60.51666666666662,61.44999999999995,0.9333333333333333,0.9333333333333333,18409.22096020332,2712803.9314257572,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,101.71666666666667,102.65,61.44999999999995,62.38333333333328,0.9333333333333333,0.9333333333333333,18409.22096020332,2731213.1523859603,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,102.65,103.83333333333334,62.38333333333328,63.56666666666661,1.1833333333333333,1.1833333333333333,20112.99384212706,2751326.1462280876,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_2,aemeath,aemeath,103.83333333333334,104.51666666666668,63.56666666666661,64.24999999999994,0.6833333333333333,0.6833333333333333,8082.088616453166,2759408.2348445407,0.0,0.0,False
aemeath_echo_sigillum,aemeath_echo_sigillum,aemeath,aemeath,104.51666666666668,104.51666666666668,64.24999999999994,64.24999999999994,0.0,0.0,0.0,2759408.2348445407,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_3,aemeath,aemeath,104.51666666666668,105.25000000000001,64.24999999999994,64.98333333333328,0.7333333333333333,0.7333333333333333,18797.313791937937,2778205.548636479,7958.751243383194,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_4,aemeath,aemeath,105.25000000000001,106.23333333333335,64.98333333333328,65.96666666666661,0.9833333333333333,0.9833333333333333,39536.60942966631,2817742.158066145,23876.25373014958,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_overturn,aemeath,aemeath,106.23333333333335,109.31666666666668,65.96666666666661,67.36666666666662,1.4,1.4,125256.53281255777,2942998.690878703,0.0,54271.06860158311,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,109.31666666666668,110.25000000000001,67.36666666666662,68.29999999999995,0.9333333333333333,0.9333333333333333,18409.22096020332,2961407.911838906,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,110.25000000000001,111.43333333333335,68.29999999999995,69.48333333333329,1.1833333333333333,1.1833333333333333,20112.99384212706,2981520.905681033,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_2,aemeath,aemeath,111.43333333333335,112.11666666666669,69.48333333333329,70.16666666666663,0.6833333333333333,0.6833333333333333,6803.176748262964,2988324.0824292963,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_3,aemeath,aemeath,112.11666666666669,112.85000000000002,70.16666666666663,70.89999999999996,0.7333333333333333,0.7333333333333333,8671.408268826344,2996995.490698123,0.0,0.0,False
aemeath_basic_attack,aemeath_basic_form_stage_4,aemeath,aemeath,112.85000000000002,113.83333333333336,70.89999999999996,71.8833333333333,0.9833333333333333,0.9833333333333333,12529.091131522682,3009524.5818296457,0.0,0.0,False
aemeath_resonance_liberation,aemeath_liberation_overdrive,aemeath,aemeath,113.83333333333336,118.20000000000002,71.8833333333333,71.8833333333333,0.0,0.0,130851.03877717488,3140375.6206068206,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_encore,aemeath,aemeath,118.20000000000002,120.61666666666669,71.8833333333333,73.21666666666663,1.3333333333333333,1.3333333333333333,95981.41267880163,3236357.033285622,0.0,49337.33509234829,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,120.61666666666669,121.11666666666669,73.21666666666663,73.71666666666663,0.5,0.5,6859.579811533542,3243216.6130971555,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,121.11666666666669,121.88333333333335,73.71666666666663,74.48333333333329,0.7666666666666667,0.7666666666666667,7890.778750369972,3251107.3918475253,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_3,aemeath,aemeath,121.88333333333335,122.85000000000002,74.48333333333329,75.44999999999996,0.9666666666666667,0.9666666666666667,9244.017980208275,3260351.4098277334,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_4,aemeath,aemeath,122.85000000000002,123.86666666666669,75.44999999999996,76.46666666666663,1.0166666666666666,1.0166666666666666,11440.48165476995,3271791.891482503,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_1,aemeath,aemeath,123.86666666666669,124.36666666666669,76.46666666666663,76.96666666666663,0.5,0.5,5916.171507333296,3277708.0629898366,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,124.36666666666669,125.13333333333335,76.96666666666663,77.73333333333329,0.7666666666666667,0.7666666666666667,7890.778750369972,3285598.8417402063,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,125.13333333333335,126.31666666666669,77.73333333333329,78.91666666666663,1.1833333333333333,1.1833333333333333,14693.302086392358,3300292.143826599,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,126.31666666666669,126.81666666666669,78.91666666666663,79.41666666666663,0.5,0.5,6263.574601659263,3306555.718428258,0.0,0.0,False
aemeath_resonance_skill,aemeath_seraphic_duet_encore,aemeath,aemeath,126.81666666666669,129.23333333333335,79.41666666666663,80.74999999999996,1.3333333333333333,1.3333333333333333,91928.66979729687,3398484.3882255545,0.0,49337.33509234829,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,129.23333333333335,129.73333333333335,80.74999999999996,81.24999999999996,0.5,0.5,6263.574601659263,3404747.9628272136,0.0,0.0,False
swap_to_mornye,transition:mornye_intro_convergence,mornye,mornye,129.73333333333335,131.5666666666667,81.24999999999996,83.08333333333329,1.8333333333333333,1.8333333333333333,3403.643783820956,3408151.6066110344,0.0,0.0,False
mornye_basic_attack,mornye_wfo_basic_stage_1,mornye,mornye,131.5666666666667,131.91666666666669,83.08333333333329,83.43333333333328,0.35,0.35,1849.1569186956458,3410000.76352973,724.9081504258571,0.0,False
swap_to_aemeath,swap_to_aemeath,aemeath,mornye,131.91666666666669,131.91666666666669,83.43333333333328,83.43333333333328,0.0,0.0,0.0,3410000.76352973,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_2,aemeath,aemeath,131.91666666666669,132.85000000000002,83.43333333333328,84.36666666666662,0.9333333333333333,0.9333333333333333,92157.49442371151,3502158.2579534417,1449.8163008517142,0.0,False
aemeath_echo_sigillum,aemeath_echo_sigillum,aemeath,aemeath,132.85000000000002,132.85000000000002,84.36666666666662,84.36666666666662,0.0,0.0,0.0,3502158.2579534417,0.0,0.0,False
aemeath_resonance_skill,aemeath_heavenfall_finale,aemeath,aemeath,132.85000000000002,138.51666666666668,84.36666666666662,84.36666666666662,0.0,0.0,233193.01923628134,3735351.277189723,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,138.51666666666668,139.01666666666668,84.36666666666662,84.86666666666662,0.5,0.5,13951.898864672465,3749303.1760543957,7092.319053138923,0.0,False
swap_to_lynae,swap_to_lynae,lynae,aemeath,139.01666666666668,139.01666666666668,84.86666666666662,84.86666666666662,0.0,0.0,0.0,3749303.1760543957,0.0,0.0,False
lynae_tune_break,lynae_tune_break,lynae,lynae,139.01666666666668,140.61666666666667,84.86666666666662,84.86666666666662,0.0,0.0,205040.20575647807,3954343.381810874,0.0,0.0,False
swap_to_mornye,swap_to_mornye,mornye,lynae,140.61666666666667,140.61666666666667,84.86666666666662,84.86666666666662,0.0,0.0,0.0,3954343.381810874,0.0,0.0,False
mornye_resonance_skill,mornye_skill_distributed_array,mornye,mornye,140.61666666666667,141.61666666666667,84.86666666666662,85.86666666666662,1.0,1.0,22748.133553098705,3977091.515363973,19827.14085856505,0.0,False
swap_to_aemeath,transition:aemeath_qte_intro_mech,aemeath,aemeath,141.61666666666667,142.88333333333335,85.86666666666662,87.13333333333328,1.2666666666666666,1.2666666666666666,20111.824788664708,3997203.340152638,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,142.88333333333335,143.65000000000003,87.13333333333328,87.89999999999995,0.7666666666666667,0.7666666666666667,10802.024014964434,4008005.3641676023,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,143.65000000000003,144.83333333333337,87.89999999999995,89.08333333333329,1.1833333333333333,1.1833333333333333,20114.288718194708,4028119.652885797,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,144.83333333333337,145.33333333333337,89.08333333333329,89.58333333333329,0.5,0.5,8574.474764416927,4036694.127650214,0.0,0.0,False
aemeath_heavy_attack,aemeath_heavy_mech_charged_1,aemeath,aemeath,145.33333333333337,146.2666666666667,89.58333333333329,90.51666666666662,0.9333333333333333,0.9333333333333333,15122.833620950209,4051816.961271164,0.0,0.0,False
aemeath_resonance_skill,aemeath_sync_strike_call_of_dawn,aemeath,aemeath,146.2666666666667,147.45000000000005,90.51666666666662,91.69999999999996,1.1833333333333333,1.1833333333333333,20114.288718194708,4071931.2499893587,0.0,0.0,False
aemeath_resonance_skill,aemeath_form_switch_to_mech_normal,aemeath,aemeath,147.45000000000005,147.95000000000005,91.69999999999996,92.19999999999996,0.5,0.5,8574.474764416927,4080505.7247537756,0.0,0.0,False
aemeath_basic_attack,aemeath_mech_basic_stage_2,aemeath,aemeath,147.95000000000005,148.71666666666673,92.19999999999996,92.96666666666663,0.7666666666666667,0.7666666666666667,10802.024014964434,4091307.74876874,0.0,0.0,False
